id,title,image-url,categories,tags
30QBA,Podkast fra Aftenposten: Skuddet på Toftøy. Episode 2: Styrmannen,https://ap.mnocdn.no/images/3f33ef58-d27b-478a-9084-84ecd8efdbe1?fit=crop&q=80&w=480,[amagasinet],"[kriminalitet, a-magasinet, podcast]"
30QKX,– Etterspørselen etter norsk sjømat øker mer enn næringen klarer å eksportere,https://ap.mnocdn.no/images/fafaddc7-0550-4614-ba81-27d589e2b588?fit=crop&q=80&w=480,[okonomi],"[utenrikshandel, økonomi, fiskeri, eksport]"
30a0L,Anita Schjøll Brede: - Datamaskiner kommer til å bli smartere enn oss,https://ap.mnocdn.no/images/9fbda29e-5739-41aa-a310-962f59c466b5?fit=crop&q=80&w=480,[viten],[kunstig intelligens]
30al9,Solberg tar avstand fra Tybring-Gjeddes uttalelser,https://ap.mnocdn.no/images/dcf76421-c257-488d-9a8e-dd59067e60b8?fit=crop&q=80&w=480,"[norge, politikk]","[fremskrittspartiet (frp), per-willy amundsen, innvandring, erna solberg, christian tybring-gjedde]"
30b5e,Knivstikking på Tøyen,,[osloby],"[oslo, politiet]"
30bJM,"Sterkt beruset mann kjørte med datteren i baksetet. - Galskap, sier politiet.",https://ap.mnocdn.no/images/1797e94b-6315-44e4-8a37-9aad0a5f45cd?fit=crop&q=80&w=480,[norge],"[bil, drammen, barn]"
30bL9,Oslo katolske bispedømme vedtar ikke millionbot,,[norge],[]
30bXP,Mann funnet død i Modum,,[norge],"[modum, politiet, åmot]"
30brA,Jeg har en kronisk sykdom. For å ha en «normal» hverdag må jeg forholde meg til over 30 personer | Ramya Devulapalli,https://ap.mnocdn.no/images/45776dc8-90fb-43e7-abfa-97e1297a5e2e?fit=crop&q=80&w=480,"[meninger, sid]","[ungdom, skole, nav, funksjonsnedsettelse]"
30dlq,Bagatellisering av Kreftforeningens arbeid gjør meg provosert | Hani Vikebø,https://ap.mnocdn.no/images/0fdd0c3b-589b-4c1f-9942-2566db584d58?fit=crop&q=80&w=480,"[meninger, debatt]","[bistand, kreft, bistandspolitikk]"
30e2X,"Nisser, sleder og juletrær = julestemning!",http://ap.mnocdn.no/images/9601e42a-b593-48f8-9df5-8180d6421a51?fit=crop&q=80&w=480,[osloby],[]
30g8L,Lana Del Rey til Øya 2017,https://ap.mnocdn.no/images/fcbaa7d6-428a-4ecc-9980-5a9cac9ea960?fit=crop&q=80&w=480,"[byliv, osloby]","[stein torleif bjella , lars vaular , øyafestivalen]"
30n5M,Obama: Jeg kunne ha vunnet over Trump,https://ap.mnocdn.no/images/a5a7656c-202d-4ce2-a4fe-77958aec23e9?fit=crop&q=80&w=480,[verden],"[donald trump, barack obama, politikk, usa]"
30pRd,To land ligger foran Norge i «verdensmesterskapet i likestilling»,https://ap.mnocdn.no/images/38eae44a-1638-42cf-8b61-b36f4ccf53f9?fit=crop&q=80&w=480,[okonomi],"[island, kjønn, lønn, world economic forum, likestilling]"
30vjd,Spent i Köln før nyttårsfesten: Politiet tidobler beredskapen,https://ap.mnocdn.no/images/31627eb2-fd20-4e7c-84a8-a96914813ed9?fit=crop&q=80&w=480,[verden],[]
30weX,Ban Ki-moon bekymret for grusomheter i Aleppo,http://ap.mnocdn.no/images/93a84a22-73bf-483f-9914-7dba8a6134b7?fit=crop&q=80&w=480,[verden],[]
30xlP,Se Raymond Johansens elleville julebordsdans,http://ap.mnocdn.no/images/68f1b813-a8dd-4b50-8b55-490eb65566d1?fit=crop&q=80&w=480,[osloby],"[byrådet (oslo), raymond johansen, oslo-politikken]"
30ykM,Dette vet vi om våpenhvilen i Syria,https://ap.mnocdn.no/images/2b88b739-1f7c-4559-96a5-0848710841c4?fit=crop&q=80&w=480,[verden],[syriakrigen]
30z3A,"Vennene samlet til minnestund etter drap i Kristiansand: – Jakob var «kjendis», alle kjente ham",http://ap.mnocdn.no/images/8ab0192a-24ca-4f7c-ad1e-35077cd76121?fit=crop&q=80&w=480,[norge],[kristiansand]
30z6A,På papiret er Stian likeverdig og fri. Det er som et parallelt univers | Trude Trønnes,https://ap.mnocdn.no/images/4c921fca-38d2-4974-9f86-a86f3c8dca3e?fit=crop&q=80&w=480,"[kronikk, meninger]","[funksjonsnedsettelse, barn og unge]"
30z9e,Bilistene betaler 9 milliarder mindre i avgifter enn før regjeringsskiftet,http://ap.mnocdn.no/images/bb9f02ab-5f1c-46e4-8bf7-cda7595b0213?fit=crop&q=80&w=480,"[norge, politikk]","[bil, statsbudsjettet, drivstoff, politikk]"
48OGq,Hvor mange av verdens konflikter kan forklares med ydmykelse?,https://ap.mnocdn.no/images/27243628-c103-4303-9f7d-289feab564f0?fit=crop&q=80&w=480,[amagasinet],"[evelin lindner, krig, den islamske staten (is), terror, konflikt]"
4w18q,"Klimakrise, sa du? I norske hjem går det meste som før.",http://ap.mnocdn.no/images/0e5f547a-7cf1-4f0c-84d4-06d77ea0fb0a?fit=crop&q=80&w=480,[amagasinet],"[miljø, klima, gjenbruk, bærekraft]"
4w2nV,Netanyahu kan glede seg for tidlig | Frank Rossavik,https://ap.mnocdn.no/images/abca0c87-91a5-43de-ad77-c9faa308a0a2?fit=crop&q=80&w=480,"[meninger, kommentar]","[fns sikkerhetsråd, israel, donald trump, hillary clinton, benjamin netanyahu]"
4w4Aa,Kronikk om den siste ulvejakten: Det er ikke sauen som driver ulvemotstanden | Ketil Skogen,https://ap.mnocdn.no/images/62db25a7-903f-4132-9b11-3f6563fb26aa?fit=crop&q=80&w=480,"[kronikk, meninger]","[landbruk, ulv, distriktspolitikk, hedmark, vidar helgesen]"
4w4ER,Datatilsynet: EU-dom om masselagring svært viktig,https://ap.mnocdn.no/images/7561c3a7-e3b4-4c43-bc9f-6c14681bd259?fit=crop&q=80&w=480,[norge],"[datatilsynet, personvern, overvåking, data]"
4w4Ge,T-baneproblem løst på ni minutter,https://ap.mnocdn.no/images/e04b5afd-02ac-4397-ab1f-4f569464354e?fit=crop&q=80&w=480,[osloby],[]
4w4Q6,Alderskontroll ved alle solarier fra nyttår,https://ap.mnocdn.no/images/033671cd-fe76-4b52-880e-c64424642737?fit=crop&q=80&w=480,[norge],"[ungdom, helse]"
4w4dE,"Om Norge er en båt, må flere ro. Vi har ikke råd til å ha bare halve folket i arbeid! | Håkon Haugli",https://ap.mnocdn.no/images/cf319408-68ac-4606-a30e-207b0ce95421?fit=crop&q=80&w=480,"[meninger, debatt]","[velferd, arbeidsliv, innovasjon]"
4w9aa,Kindereggets far er død,https://ap.mnocdn.no/images/6f3cdc24-e596-49ce-ad0d-9bf598ee47c4?fit=crop&q=80&w=480,[verden],[]
4w9kE,Kort sagt 31. desember,https://ap.mnocdn.no/images/8e2c745d-61a3-461e-94f7-a94f5719668c?fit=crop&q=80&w=480,"[meninger, debatt]",[]
4w9n9,27 drept i selvmordsangrep i Bagdad,https://ap.mnocdn.no/images/3a0ca0c4-eac5-4de7-83f7-9962e60925d0?fit=crop&q=80&w=480,[verden],[]
4wA6o,Putin har mistet kontroll med russernes medievaner. Nå prøver Moskva og Beijing å bygge den virkelige store nye muren på internett.,https://ap.mnocdn.no/images/0211b7b0-4a25-4694-86ae-cfdfd3901581?fit=crop&q=80&w=480,[verden],"[beijing, russland, huawei, freedom house]"
4wARg,Statoil-ansatt korrupsjonssiktet: Etterforsker tette personlige bånd i helikopteravtale,https://ap.mnocdn.no/images/8dd66abf-655c-4e55-915b-1a86d6db92ac?fit=crop&q=80&w=480,[norge],"[korrupsjon, statoil, etterforskning]"
4wAmg,På en søndag: Forskjellene i Norge øker – og hva så? | Hadia Tajik,https://ap.mnocdn.no/images/6ea29a47-beda-4025-8582-f3ed5b898510?fit=crop&q=80&w=480,"[meninger, kommentar]","[foreldrepermisjon, kjønn, nav, rikdom, velferd, fattigdom]"
4wG0g,Grete Brochmann ny styreleder i Fritt Ord,http://ap.mnocdn.no/images/f27bad49-dbe6-4d9e-afd5-5c1c04130ca2?fit=crop&q=80&w=480,[kultur],"[bård vegar solhjell, fritt ord]"
4wGG9,Den siktede 15-åringen var på skolen etter drapene,https://ap.mnocdn.no/images/3fea2ed8-24e5-4771-aa5d-3b0934530cdd?fit=crop&q=80&w=480,[norge],"[drap, fædrelandsvennen, politiet]"
4wGnq,Aftenposten mener: Airbnb bør ikke forbys,http://ap.mnocdn.no/images/e4b14646-dc18-4715-8480-e1790ce668da?fit=crop&q=80&w=480,"[meninger, leder]","[barcelona, jan bøhler, airbnb, new orleans]"
4wGze,Festen spriter opp bilringene,https://ap.mnocdn.no/images/c8c029e2-3a8b-497a-87cf-d77359b066a7?fit=crop&q=80&w=480,[amagasinet],"[julemat, alkohol, vinmonopolet, mat og næringsmidler, jul, vin]"
4wJ3V,Årskavalkade 2016,https://ap.mnocdn.no/images/e634cb00-1e66-41a5-ad2d-a74b1bbbadd4?fit=crop&q=80&w=480,[amagasinet],[]
4wJVa,Tusenvis gikk i fakkeltog i protest mot asyl- og flyktningpolitikken,https://ap.mnocdn.no/images/d22c3ac3-7f04-426c-9e41-a64c2df50556?fit=crop&q=80&w=480,[osloby],"[migrantkrisen i europa, oslo, asyl]"
4wJdg,Utenlandske pengespill annonserer nå for 742 millioner på norske tv-kanaler,https://ap.mnocdn.no/images/a1e5d835-65f6-418c-b947-dec112264c2d?fit=crop&q=80&w=480,[kultur],"[medier, medier24, medietilsynet]"
4wJjg,Nyttårsquiz,https://ap.mnocdn.no/images/cea3e4f8-a752-413b-811d-8e7f48c77305?fit=crop&q=80&w=480,[amagasinet],[quiz]
4wK0V,Trump bekreftes som vinner i Wisconsin etter omtelling,http://ap.mnocdn.no/images/7845caca-09e7-401e-b755-67045a5447a8?fit=crop&q=80&w=480,[verden],[]
4wK59,"Foreldre fra Libanon, bor på Frogner: – Religion skal ikke definere meg",https://ap.mnocdn.no/images/29985241-243b-4fbc-a346-55e65a802f8b?fit=crop&q=80&w=480,"[meninger, sid]","[integrering, libanon, jul]"
4wKle,Utsetter planer om gjenåpning på Rygge,http://ap.mnocdn.no/images/a50ce9b9-8669-4912-96b8-7e4676b30a21?fit=crop&q=80&w=480,[norge],"[flyplass, moss, rygge]"
4wKmg,DN: Telenor sponset omstridte elitesoldater i Bangladesh,http://ap.mnocdn.no/images/6651da3b-e930-45f0-b1aa-2fc034c1036a?fit=crop&q=80&w=480,[norge],"[sigve brekke, telenor, bangladesh]"
4wPXE,Første juledag fikk danskene betalt for å bruke strøm,https://ap.mnocdn.no/images/802d284e-4e5a-4a37-b9c2-096df0e48ac4?fit=crop&q=80&w=480,[okonomi],[vindkraft]
4wQMV,50 personer skal jobbe ett år bare med å mure fasaden - stein for stein,http://ap.mnocdn.no/images/c1e7d8a3-5dee-47a4-99b3-f6c171d9fd58?fit=crop&q=80&w=480,[osloby],"[oslo, nasjonalmuseet, statsbygg]"
4wRmG,"Forslag til «bilfritt byliv»: Flere gågater, flere sitteplasser og søndagsåpne butikker",http://ap.mnocdn.no/images/446ae979-ec4b-482a-91da-a3ded5376dc8?fit=crop&q=80&w=480,[osloby],"[bilfritt sentrum, byutvikling, oslo-politikken]"
4wVXq,Statsbudsjettet: Dette er de største kamelene partiene har måttet svelge,http://ap.mnocdn.no/images/03346d85-08d4-4fa5-93ad-8ac1887e5ded?fit=crop&q=80&w=480,"[norge, politikk]","[statsbudsjettet, politikk]"
4wVgo,Støre hardt ut mot at sykehusene finansierer budsjettavtalen,http://ap.mnocdn.no/images/9fbf7bbc-05ef-4e00-a9f0-a68330ff8d9f?fit=crop&q=80&w=480,"[norge, politikk]","[statsbudsjettet, arbeiderpartiet (ap), finansdepartementet, aftenposten, høyre (h), sykehus, jonas gahr støre]"
4wWXE,Dagens quiz,https://ap.mnocdn.no/images/a2a993c7-6453-4f1d-a73e-32a4baad94e9?fit=crop&q=80&w=480,[kultur],[quiz]
4wa4G,Datteren var døden nær – nå er foreldrene siktet for å ha forgiftet henne,https://ap.mnocdn.no/images/eaf74993-ff75-4862-beef-96d4af8ac6b0?fit=crop&q=80&w=480,[norge],"[personvern, medisin, me]"
4wa76,Nok argumenter,https://ap.mnocdn.no/images/029b94e5-a627-46a9-88ec-2fac91070bc9?fit=crop&q=80&w=480,[kultur],[språk]
4wang,Nekrolog: Svein Kaasa,https://ap.mnocdn.no/images/5bd8730f-1bb5-4fcc-bb1f-e9109e54701f?fit=crop&q=80&w=480,[personalia],[nekrolog]
4we09,Jan Guillou: - Pengene er det forfatterkolleger legger merke til først,https://ap.mnocdn.no/images/a5fff8f8-834c-4dcf-9c40-18a3402ad9ee?fit=crop&q=80&w=480,[amagasinet],"[litteratur, virkelighetslitteratur, jan guillou]"
4weaG,Det river i sjelen | Sturla Stålsett,https://ap.mnocdn.no/images/a6243ec0-e64a-4c6b-9dfc-34487b4e3b6e?fit=crop&q=80&w=480,"[meninger, debatt]","[statskirkens siste jul, syria, krig, jul]"
4weng,Kvinne døde i brann i Drøbak,https://ap.mnocdn.no/images/25aab29a-f93d-4fff-9e55-3f8c916327b9?fit=crop&q=80&w=480,[norge],[]
4wgEE,Språket vårt: Anerkjent?,https://ap.mnocdn.no/images/91fe0303-3232-4915-8b52-746368dfaecd?fit=crop&q=80&w=480,[kultur],[språk]
4wgdo,Jeg var 15 år da jeg for første gang sa høyt og stolt at jeg var samisk | Irja Sofie Fossbakk Lindvall,https://ap.mnocdn.no/images/1b423706-89c1-4976-bc6b-0013d534106a?fit=crop&q=80&w=480,"[meninger, sid]",[urfolk]
4wk8q,Takker Aftenpostens lesere for senger til barna,https://ap.mnocdn.no/images/70b2eb3e-fb15-450d-b43c-2d343e4690bb?fit=crop&q=80&w=480,[norge],"[syria, islamic relief, islam i norge]"
4wkmV,Bakke-Jensen: – Gleder meg til å overta,https://ap.mnocdn.no/images/f29166e4-1cbf-44b0-a29a-41bcf1af71d4?fit=crop&q=80&w=480,"[norge, politikk]",[]
4wl6G,Thosebricks vant «The Stream»,http://ap.mnocdn.no/images/370dd928-3573-44d9-b150-a09b640db47c?fit=crop&q=80&w=480,[kultur],[]
4wlEe,Spørsmålene alle lurer på i Telenor-striden,https://ap.mnocdn.no/images/b43e9067-ddfb-4359-9eea-069f537b5395?fit=crop&q=80&w=480,[okonomi],"[sigve brekke, telenor, økonomi, monica mæland]"
4wlJg,Hemmelig CIA-vurdering: Russland hjalp til med Donald Trumps valgkamp,https://ap.mnocdn.no/images/0fb4d091-0c32-4e4c-821f-ccb04d032d99?fit=crop&q=80&w=480,[verden],"[russland, donald trump, hillary clinton, usa]"
4wlz9,Voldtektsdømt SFO-ansatt bygget lydisolert barnecelle i kjelleren,https://ap.mnocdn.no/images/e90d3411-738d-4ae6-ada6-f2bea6b876cb?fit=crop&q=80&w=480,[norge],"[oppland, harald stabell, agder lagmannsrett, voldtekt, hadeland]"
4wp7V,14 personer omkom i bussulykke,,[verden],"[malaysia, ulykker]"
4wpBV,"Kort tid etter at hun hadde levert Jonathan i barnehagen, ringte telefonen. Det ble startet på et mareritt.",https://ap.mnocdn.no/images/5e5450ae-10b0-4c6f-bc7a-6e11d11bbd0b?fit=crop&q=80&w=480,[norge],"[barnehage, sykehus, barn, foreldre]"
4wrKG,Reglementet om skolefri er på ville veier,https://ap.mnocdn.no/images/7a6595bc-55f4-44b6-ae4d-505ab6636f66?fit=crop&q=80&w=480,"[meninger, sid]","[ungdom, ski, skole]"
4wvLR,Podkast fra Aftenposten: Skuddet på Toftøy. Episode 6: Ved reisens slutt,https://ap.mnocdn.no/images/8c1534ce-4108-400e-9898-1ed1185ea5ec?fit=crop&q=80&w=480,[amagasinet],"[kriminalitet, a-magasinet, podcast]"
4wvOa,Ta turen - på glattisen,https://ap.mnocdn.no/images/521a195a-7729-4589-92bc-8ad6495c9ed4?fit=crop&q=80&w=480,[osloby],"[vinter, den islamske staten (is), skøyter, tur]"
4wvQe,Politiet får kritikk for å ha avhørt drapssiktet 15-åring uten forsvarer til stede,http://ap.mnocdn.no/images/d707cfb6-6e0f-4808-a337-9189be1ca177?fit=crop&q=80&w=480,[norge],"[drap, kristiansand]"
4wvaa,Kraftig digitalvekst for aviser i USA etter Trump-seier,https://ap.mnocdn.no/images/549625fb-c579-4486-aad8-11355c1f7cb3?fit=crop&q=80&w=480,[verden],[new york times]
4wwae,Lørdagsfesten i Sibir endte i katastrofe. Hittil har massedrapet kostet 71 mennesker livet.,https://ap.mnocdn.no/images/004cf8fa-3e5f-4365-b332-e29499f3585d?fit=crop&q=80&w=480,[verden],[]
4wwjg,Nekrolog: Jorunn Fossberg,,[personalia],[nekrolog]
4wwp6,Aftenposten mener: Farlig sekterisk konflikt etter IS,https://ap.mnocdn.no/images/fb2b808a-dcc4-45b1-a8e2-eeafabf70e31?fit=crop&q=80&w=480,"[meninger, leder]","[raqqa, mosul, den islamske staten (is), sunni, sjia, midtøsten]"
4wxPq,Reunion da Almaas takket av,http://ap.mnocdn.no/images/5f967e87-c19c-48a1-8486-4352991e34f5?fit=crop&q=80&w=480,[kultur],"[jon almaas, tvnorge]"
5K4JK,Norge støtter arbeidet for Europas domstoler | Elisabeth Vik Aspaker,https://ap.mnocdn.no/images/ac1e8a45-c509-4959-ac34-3157479483bf?fit=crop&q=80&w=480,"[meninger, debatt]","[eu, eøs, europarådet, polen, demokrati]"
5K4oz,SV og Ap om NRK-finansiering: - Det haster med å finne en løsning,https://ap.mnocdn.no/images/5655b422-066a-47f3-bd7a-351e1ae9a4f4?fit=crop&q=80&w=480,[kultur],"[linda hofstad helleland, arild grande, tv2, thor gjermund eriksen, nrk]"
5K5o1,Aksjeinntektene økte mer enn samlet lønn,https://ap.mnocdn.no/images/1e1140b5-1722-4560-84c6-95275ff904f5?fit=crop&q=80&w=480,[okonomi],"[lønn, økonomi]"
5KEWz,"Det er ikke utseendet som er jordskokkens fortrinn, det er smaken",https://ap.mnocdn.no/images/4727f6bf-18fc-4fee-bbf3-127b0779d229?fit=crop&q=80&w=480,[amagasinet],"[jordskokk, oppskrift]"
5KK1E,Aftenposten mener: Ambassadør-drapet kan bli et propagandanummer.,https://ap.mnocdn.no/images/58e28a09-38da-40bd-a794-7c62a536e7ac?fit=crop&q=80&w=480,"[meninger, leder]","[drap, russland, tyrkia]"
5KQGO,Nekrolog: Jan Frøystein Halvorsen,,[personalia],[nekrolog]
5KQxb,Rapporter om overgrep i sluttkampen om Aleppo: - 82 henrettet på stedet,http://ap.mnocdn.no/images/d7b5147d-b386-4fec-b3f1-9376cf35c642?fit=crop&q=80&w=480,[verden],[syriakrigen]
5KRa1,"Journalister som jobbet med Panama Papers ble truet, overvåket og saksøkt",https://ap.mnocdn.no/images/2798c323-1c5e-4add-a244-9779d98bfb47?fit=crop&q=80&w=480,[okonomi],"[journalistikk, skatteparadis, panama papers, ytringsfrihet]"
5KWKX,Her er årets beste restauranter,https://ap.mnocdn.no/images/bff600b5-6b11-4769-b3ad-1bf9d2a5fb05?fit=crop&q=80&w=480,"[osloby, sulten]",[]
5KWyE,Dagens quiz,http://ap.mnocdn.no/images/0ccf50f1-9897-4710-b4ea-1a6673d3c506?fit=crop&q=80&w=480,[kultur],[quiz]
5KX1E,Direkteblogg: Vi følger ekstremværet i Sør-Norge,,[norge],[]
5Ka3O,Hudfletter regjeringens asylpolitikk: – Totalt uakseptabelt,https://ap.mnocdn.no/images/54e7898e-529f-46ac-b097-fb014c37e066?fit=crop&q=80&w=480,[verden],"[migrantkrisen i europa, taliban, karin andersen, asylsøkere, regjeringen, flyktninger, krf, afghanistan]"
5Kaob,Skattetabbe rammer 140.000,https://ap.mnocdn.no/images/26b74932-ea11-4b32-9a7a-d207cbe292c4?fit=crop&q=80&w=480,[norge],"[e24, nav, forsikring]"
5Kd1W,Aftenposten mener: Elevene skal ha de timene de har krav på,https://ap.mnocdn.no/images/aafdffcc-5f9f-442c-a276-bf77c4369334?fit=crop&q=80&w=480,"[meninger, leder]","[skole og utdanning, undervisning, videregående skole]"
5KdL6,Nekrolog: Vilhelm Koren,,[personalia],[nekrolog]
5KgaE,Ber Stortinget stanse Regjeringens kostbar «papirflytting» av offentlig ansatte,https://ap.mnocdn.no/images/19358ca6-db02-4cd6-98f7-c6b3dc515733?fit=crop&q=80&w=480,"[norge, politikk]","[folkehelseinstituttet, bent høie, sykehus]"
5KkxO,Høyres etikkutvalg ga opp Bergen og gikk av i protest,http://ap.mnocdn.no/images/a92dd0ca-0020-4374-9141-f5e4063d9e1b?fit=crop&q=80&w=480,[norge],"[korrupsjon, trude drevland, bergen]"
5Kl8E,Nekrolog: Jo Bech-Karlsen,,[personalia],[nekrolog]
5KlzW,Gates vil at Trump skal inspirere til innovasjon,https://ap.mnocdn.no/images/5d0f1729-14a5-4c0d-8528-0a1a2e2da6c5?fit=crop&q=80&w=480,[verden],"[bill gates, donald trump, teknologi, usa]"
5Ko2m,Mann siktet etter bilkapring funnet død i fengselscelle,http://ap.mnocdn.no/images/0dac6ee3-a72a-4ed4-b95f-3256f93c4677?fit=crop&q=80&w=480,[norge],[]
5KoQz,Uteskolen: Bli med til villmarka midt i Oslo,https://ap.mnocdn.no/images/1c7fc740-36e9-4cba-b689-4c6445ce2978?fit=crop&q=80&w=480,[amagasinet],[dyr]
5Kw0K,Årets norske musikk: Den suverene Jenny Hval,http://ap.mnocdn.no/images/097a65bb-8e20-4191-a3f2-eadbaabb04a3?fit=crop&q=80&w=480,[kultur],"[stein torleif bjella , musikk, aurora aksnes, musikkanmeldelse]"
5KwLX,Diskrimineringsombudet: Hijab-nekt på sykehjem er lovstridig,http://ap.mnocdn.no/images/0e0314c5-6980-4e55-a9c6-323ba8e8fc1f?fit=crop&q=80&w=480,[norge],"[diskriminering, hijab]"
5KzWE,Den gode tonen med Putin kan koste Trumps drømmediplomat dyrt,https://ap.mnocdn.no/images/42c2c1ba-5be3-4dc4-b760-175501d97750?fit=crop&q=80&w=480,[verden],"[demokratene, usa, internasjonal politikk, exxonmobil, russland, republikanerne, usa, høyesterett, ukraina, donald trump, marco rubio, usa-valg 2016, vladimir putin]"
5gg2W,Polarheltene skrev glødende kjærlighetsbrev i isødet,http://ap.mnocdn.no/images/89d5e9ec-8634-4d7d-a102-372250952b1d?fit=crop&q=80&w=480,[amagasinet],"[kjærlighetsbrev, roald amundsen, fridtjof nansen, robert f. scott]"
6A0a0,"Nå slår Sverige oss på arbeidsmarkedet, Tyskland gjør det snart. I Norge faller stadig flere utenfor.",https://ap.mnocdn.no/images/438bc84f-9e47-428d-9886-5ccaa5df79bf?fit=crop&q=80&w=480,[verden],"[eurostat, tyskland, sverige, arbeidsliv]"
6Q0QO,Sårede syrere på vei ut av Øst-Aleppo,https://ap.mnocdn.no/images/8c16c727-dcd7-4943-83af-af83f28dd5a9?fit=crop&q=80&w=480,[verden],"[russland, syria]"
6Q0ke,"Pakistansk familie, født i Norge: – Oppfølgingspørsmålet «hvor er du egentlig fra?», når jeg svarer Bærum, er direkte ekskluderende",https://ap.mnocdn.no/images/d737ce0c-2fb0-4b9a-b7ec-c9a98bb0cbef?fit=crop&q=80&w=480,"[meninger, sid]","[ungdom, pakistan]"
6Q2z3,Sykehussengene fulle av influensapasienter,https://ap.mnocdn.no/images/7e87fd44-aeb4-49c5-97e3-9e5617ad8474?fit=crop&q=80&w=480,[norge],"[legemidler, vaksine, influensa]"
6Q5KW,Avsporing av klimadebatten | Erik Lahnstein,http://ap.mnocdn.no/images/d4215709-62dc-4db3-b030-18249cbe428d?fit=crop&q=80&w=480,"[meninger, debatt]","[bioøkonomi, drivstoff, global oppvarming, co2, fns klimapanel]"
6Q7M3,Kvinne knivstukket på Rodeløkka,,[osloby],"[oslo, politiet]"
6Q8Ao,KrF-leder Hareide: - Erna Solberg må velge mellom sentrum og Frp,http://ap.mnocdn.no/images/a1afa937-714f-4e7d-9202-2f7a896a62d5?fit=crop&q=80&w=480,[norge],"[per sandberg, knut arild hareide, erna solberg, aftenposten, krf, politikk]"
6QAlo,Ikke alle dumheter er straffbare | Inge D. Hanssen,https://ap.mnocdn.no/images/07f36816-9ce3-4c9d-9578-a5748a541849?fit=crop&q=80&w=480,"[meninger, kommentar]",[trude drevland]
6QEXz,Svart boks er funnet etter flystyrt i Svartehavet,https://ap.mnocdn.no/images/7b6fcdd6-6796-4ff1-afbb-a80503b282ff?fit=crop&q=80&w=480,[verden],"[russland, fly]"
6QGGQ,Erna Solberg har gitt den største gåva,https://ap.mnocdn.no/images/f889dfa2-0ee5-4bc9-b668-777c0351151c?fit=crop&q=80&w=480,[amagasinet],"[førjulstid, erna solberg, jul]"
